,MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS,logS Pred
1066,-0.5594299999999999,214.25,2.0,0.4285714285714285,-1.99,-0.9173980774276025
1067,3.0988000000000016,223.794,4.0,0.0,-3.39,-3.5060657512835887
1068,-0.0837999999999999,172.20899999999995,1.0,0.5454545454545454,-1.34,-1.0454113921562485
1069,0.961,224.26,4.0,0.0,-2.016,-1.923457595902104
1070,2.984100000000001,134.22199999999998,0.0,0.6,-3.66,-3.096579310425451
1071,0.7614000000000001,70.09100000000001,1.0,0.0,0.32,-0.7676059891323961
1072,4.511700000000001,381.1120000000001,2.0,0.5,-7.28,-5.810231336168481
1073,1.2534200000000002,216.668,0.0,0.4285714285714285,-2.484,-2.284412400349384
1074,4.506300000000004,288.44,7.0,0.0,-4.755,-4.967074075043062
1075,1.5223999999999998,225.296,4.0,0.375,-3.239,-2.5053915290038127
1076,2.2357,241.364,4.0,0.375,-4.0,-3.140508927407816
1077,3.879200000000003,288.431,0.0,0.0,-4.02,-4.524275549400597
1078,4.450000000000004,330.4680000000001,1.0,0.0,-5.184,-5.221871446488963
1079,4.840100000000005,344.4950000000001,2.0,0.0,-5.37,-5.600590123540945
1080,3.1773,331.62699999999995,0.0,0.0,-3.14,-4.288712986119558
1081,3.0682,165.834,0.0,0.0,-2.54,-3.1136770693465547
1082,4.014400000000001,261.919,1.0,0.4615384615384615,-4.02,-4.641704354154685
1083,2.5529,153.823,0.0,0.0,-2.31,-2.6521966488627635
1084,5.707400000000006,198.39399999999995,11.0,0.0,-7.96,-5.250933529128165
1085,5.551820000000002,418.7360000000001,4.0,0.2222222222222222,-7.321000000000001,-6.706070215385223
1086,0.7968,72.107,0.0,0.0,0.49,-0.8103680819017902
1087,1.1869,86.134,0.0,0.0,-0.03,-1.1922872689799109
1088,0.2296,116.164,0.0,0.0,0.94,-0.6803993401336781
1089,0.0877999999999994,258.233,1.0,0.3157894736842105,-2.676,-1.6432028122708944
1090,-1.0397,180.167,0.0,0.6923076923076923,-2.523,-0.4542462966396441
1091,-1.039700000000001,180.167,0.0,0.6923076923076923,-1.39,-0.45424629663964355
1092,0.4043000000000002,356.2270000000001,6.0,0.2857142857142857,-2.154,-2.495921711627211
1093,1.5159999999999998,254.355,5.0,0.0,-3.46,-2.5305255992779485
1094,2.408500000000001,124.208,1.0,0.75,-2.39,-2.6638250125931893
1095,2.1075,218.322,3.0,0.0,-1.62,-2.7378720779081944
1096,2.990000000000001,246.359,7.0,0.0,-3.091,-3.564675826464189
1097,1.3499,242.344,4.0,0.0,-3.36,-2.331259931654697
1098,1.7480999999999998,84.14299999999999,0.0,1.0,-1.33,-2.0185742856203057
1099,1.9753,110.18099999999995,0.0,0.8571428571428571,-2.12,-2.2984764956824297
1100,0.0586,128.15599999999998,0.0,0.75,-2.273,-0.9500737950647027
1101,-0.8113000000000001,76.12400000000001,0.0,0.0,0.32,0.3559084641313497
1102,2.0608,240.444,0.0,0.0,-3.9,-2.858823548560926
1103,-0.6283800000000002,126.115,0.0,0.6666666666666666,-1.506,-0.3917831732013948
1104,2.824020000000002,150.22099999999998,1.0,0.5454545454545454,-2.22,-3.0571417170622293
1105,1.99502,92.141,0.0,0.8571428571428571,-2.21,-2.1940527290776726
1106,3.2752000000000017,148.249,1.0,0.5454545454545454,-4.15,-3.3787844490892893
1107,2.832600000000001,112.216,0.0,0.0,-4.47,-2.5850844722169026
1108,2.752700000000001,98.18899999999998,3.0,0.0,-3.82,-2.4236502903617096
1109,1.9725,70.135,1.0,0.0,-2.54,-1.666212936257748
1110,3.1243000000000016,293.754,4.0,0.55,-3.61,-4.21940496662733
1111,4.843900000000003,304.67,4.0,0.0,-4.88,-5.33419183577459
1112,0.6204999999999998,394.43900000000014,2.0,0.0,-3.68,-2.800354377691271
1113,2.4188000000000005,434.50400000000025,2.0,0.0,-4.31,-4.398618078680492
1114,1.7620999999999996,478.51300000000026,4.0,0.0,-4.13,-4.195546171868001
1115,0.8334000000000001,253.26900000000003,1.0,0.8421052631578947,-2.404,-2.3862002971992204
1116,4.233520000000003,343.2170000000001,1.0,0.7391304347826086,-4.09,-5.458207782975032
1117,2.4547,252.731,0.0,0.0,-1.91,-3.2320786057311026
1118,0.8210000000000011,380.662,2.0,0.3,-2.68,-2.9851035026293826
1119,2.1609000000000003,257.437,3.0,0.0,-0.22,-3.0356111694253083
1120,0.8210000000000011,380.662,2.0,0.3,-2.68,-2.9851035026293826
1121,1.88018,144.388,0.0,0.0,-2.168,-2.090951848450105
1122,2.5017000000000005,131.389,0.0,0.0,-1.96,-2.466171773272298
1123,1.9864,119.378,0.0,0.0,-1.17,-2.004691352788506
1124,5.391500000000002,333.60400000000004,5.0,0.3529411764705882,-5.752000000000001,-6.077461194158749
1125,5.144700000000002,289.545,2.0,0.7058823529411765,-4.46,-5.762597042442549
1126,6.256760000000005,368.3690000000001,6.0,0.6923076923076923,-6.01,-7.089086467368082
1127,2.25242,189.243,0.0,0.9230769230769232,-2.07,-3.0536786752357368
1128,1.803,229.715,5.0,0.4,-4.06,-2.7500634297996984
1129,2.204,182.156,6.0,0.0,0.43,-2.5611789388651975
1130,4.148200000000004,335.28200000000004,7.0,0.2608695652173913,-5.68,-5.120971886115509
1131,2.431,430.9340000000001,6.0,0.0,-4.19,-4.371305830618889
1132,1.2672999999999996,435.48100000000034,6.0,0.3225806451612903,-3.638,-3.674658888419217
1133,5.146200000000003,228.294,0.0,1.0,-6.726,-5.49035883718439
1134,-1.3750000000000009,266.257,2.0,0.4736842105263157,-1.95,-0.6747586260039791
1135,-0.9368,112.088,0.0,0.75,-1.4880000000000002,-0.10571264550496084
1136,-0.9762,60.056,0.0,0.0,0.96,0.5842577904552133
1137,-1.7672000000000003,168.112,0.0,0.75,-3.93,0.14050759011501857
1138,1.3755,86.13399999999999,3.0,0.0,-0.85,-1.322577165586965
1139,1.9882,287.343,8.0,0.0,1.144,-3.0888685178419446
1140,3.4213000000000022,286.11400000000003,2.0,0.3333333333333333,-4.925,-4.303997690544511
1141,3.609600000000003,308.3330000000001,4.0,0.6956521739130435,-3.893,-4.7372149627062115
1142,2.5621400000000008,354.8150000000001,3.0,0.5217391304347826,-3.79,-4.196630066186714
1143,2.02164,179.219,1.0,0.4615384615384615,-2.5810000000000004,-2.6178428438683636
